label	pse_pssm0	pse_pssm1	pse_pssm2	pse_pssm3	pse_pssm4	pse_pssm5	pse_pssm6	pse_pssm7	pse_pssm8	pse_pssm9	pse_pssm10	pse_pssm11	pse_pssm12	pse_pssm13	pse_pssm14	pse_pssm15	pse_pssm16	pse_pssm17	pse_pssm18	pse_pssm19	pse_pssm20	pse_pssm21	pse_pssm22	pse_pssm23	pse_pssm24	pse_pssm25	pse_pssm26	pse_pssm27	pse_pssm28	pse_pssm29	pse_pssm30	pse_pssm31	pse_pssm32	pse_pssm33	pse_pssm34	pse_pssm35	pse_pssm36	pse_pssm37	pse_pssm38	pse_pssm39
1	0.477273745	0.029014015	-0.103287099	-0.263088617	-0.205818553	0.159800027	0.058707574	-0.146852213	-0.235750145	0.146382033	0.05464273	0.131446767	0.204513066	-0.347953929	-0.200131247	0.432632017	0.572807219	-0.774697334	-0.268825806	0.27918575	1.705066435	1.844529669	0.911886984	1.5616033	1.613038556	0.86011065	1.640968599	3.574345055	1.257672317	4.219828359	2.658202597	1.458966704	1.464259872	1.662244761	2.425517014	2.108161934	1.953258879	0.58286649	1.1896932	2.571869565
1	0.394389489	0.020718434	0.305432451	-0.06594996	-0.410169289	0.388295218	0.294961571	-0.212178748	-0.15905436	-0.136281041	-0.113964889	0.296698875	0.095095181	-0.558882966	0.011769779	0.639368204	0.482747582	-0.831302937	-0.447943235	0.006250641	1.520913601	1.640865921	2.253474347	1.411223552	0.929052853	1.236765012	2.033759689	1.680199478	0.817228468	2.699116411	3.600253692	1.700382768	1.595596824	1.061564672	2.810950334	1.82342207	1.555892705	2.23985955	0.466601119	1.54628776
1	0.791820955	0.04153283	0.065712744	-0.229894399	-0.222382592	0.254910707	0.051501568	-0.191929159	-0.342152859	-0.130956856	0.012421021	0.124331077	0.236441733	-0.473766078	-0.29023269	0.718255178	0.57662529	-0.724524205	-0.361778075	0.09406381	3.729511666	1.567021277	2.987606934	2.672249648	0.676876261	1.24895574	0.929107065	1.426862009	0.721798599	1.706343554	2.072726359	0.799745873	1.313579136	1.116382685	0.853886173	2.411818241	2.266361813	3.871445925	1.280207543	1.817209252
1	0.155280114	0.164390584	-0.155594976	-0.511312533	-0.323943283	0.032829732	-0.17040076	-0.511096188	0.177936298	0.026100031	0.256758868	-0.059386844	0.347317605	0.301335325	-0.144979264	0.12572913	0.366983489	-0.412994542	0.277295928	0.057751286	2.451068276	3.115599585	1.005434797	1.084057053	1.021689668	0.551109667	0.568999326	1.554880676	2.12197551	2.04564874	3.040978312	1.297695117	1.825518488	3.387206572	3.487531771	1.410338893	1.842606738	0.956173467	1.800519258	1.179581212
1	0.820070173	-0.12205727	-0.207936462	-0.241423954	-0.174045815	0.255154842	0.072715562	-0.189909179	-0.198538926	0.053215402	0.115158335	-0.003052618	0.304001809	-0.271987711	-0.110644119	0.381227723	0.303990761	-0.799789702	-0.192552632	0.206403781	4.154742646	1.243630336	1.769495829	3.320000061	0.73794423	1.518055638	1.379941792	1.928630273	1.286937308	2.445715007	3.755753635	0.848340465	1.566109062	2.349427117	2.272082717	1.63190111	0.285760226	0.915605571	1.293831143	1.871119486
1	0.441703448	0.262113731	0.011244473	0.133860621	-0.482127245	0.376193556	0.414918454	-0.423971986	-0.244457767	-0.198104529	-0.049262458	0.308314769	0.188111567	-0.568276192	0.33185062	0.454220773	0.412471315	-0.959135566	-0.468969738	0.059302154	2.287845822	2.058910241	0.980532823	3.469843409	0.747075028	1.021383278	2.229648558	0.711566306	0.607368695	2.232425881	3.053270076	1.081512266	1.527101501	1.37839178	5.332342232	1.675530159	1.882244947	0.525477807	0.545801293	1.624739565
1	0.774639139	0.066220481	0.006258258	-0.394937051	-0.278600009	0.195164929	0.042901409	-0.261634449	-0.428306274	0.010481462	0.101112973	0.22364665	0.360326813	-0.50140995	-0.23967347	0.822835362	0.592088573	-0.925812523	-0.434549654	0.26924733	2.820770222	1.203443326	1.641432287	0.959490267	0.404239886	0.683826235	1.03769034	2.347101201	0.455574523	2.906907156	2.965455164	1.06286603	1.918632171	1.105498556	1.477761802	3.561065842	1.849145606	0.621343244	1.071159697	2.595699542
1	0.502269168	0.058992813	-0.027280693	-0.010905918	-0.387067415	0.267276388	0.218520263	-0.181790491	-0.29415851	-0.026392034	0.017213297	0.248958287	0.226666877	-0.493632916	0.398449743	0.415593619	0.21851449	-0.926567867	-0.398859351	0.174200249	2.295418588	1.282352851	0.808782864	2.271198198	0.542869581	0.922386013	1.076671653	2.479790654	0.334900915	1.492728712	1.953739928	1.041867823	0.936013523	0.741487719	5.09292218	0.904284153	0.188433854	0.45534267	0.283976231	1.192365272
1	0.706446768	-0.150264614	-0.126957685	-0.242079456	-0.234238325	0.038797247	0.013330096	-0.052564257	-0.317271232	0.130424189	0.139690069	-0.028076496	0.181943023	-0.253235306	-0.019784566	0.548009937	0.343838918	-0.694603546	-0.264696021	0.281291258	2.955950954	1.302581388	1.109873606	2.053770944	0.489496725	0.498817819	1.171664441	2.777421502	1.007921608	2.594432034	2.509456203	0.486517427	1.786287249	2.058348147	3.32581883	2.290219081	0.817908939	2.768844201	1.038836076	2.021231492
1	0.503943882	-0.007484924	-0.16907377	-0.24255982	-0.223883834	0.085108382	0.074659351	-0.434247289	-0.384806639	0.329747276	0.312993698	0.075135079	0.349165753	-0.313574741	-0.034996879	0.266499148	0.387884798	-0.775853334	-0.284671114	0.486014978	2.148203811	2.424156661	1.292510467	2.554208329	1.185377489	0.657049302	1.570739831	1.530768722	0.444758136	2.613424895	2.426128232	0.970462805	1.537397878	1.341951635	3.751079031	1.262753088	1.145228713	1.134381839	0.542955252	2.159796969
1	0.620422712	0.098855903	-0.149061756	-0.318066994	-0.290232028	0.211243145	0.092082278	-0.34433969	-0.178994673	0.000251678	-0.034023068	0.239940828	0.165034858	-0.176519897	-0.283629492	0.427638609	0.357325975	-0.507585314	-0.063005328	0.132662255	2.80513661	2.864755948	1.494423369	1.384631667	0.795523608	1.186334375	1.655277834	0.78938336	1.172429029	3.15692508	3.136288529	2.303380172	1.472943299	2.711842355	0.900721732	2.318087577	0.968487153	3.024341645	1.170831741	2.079607458
1	0.706095655	-0.009827494	0.134644332	-0.038852654	-0.316149266	0.231849593	0.200038613	-0.032974093	-0.281975341	-0.148191583	-0.134960261	0.159067611	0.113512288	-0.445917861	-0.269909847	0.900090747	0.486071734	-0.874277452	-0.432127418	0.053792696	2.825443544	1.507542678	1.482751158	2.084625232	0.655619625	1.306723009	1.414963167	3.773414212	1.037303436	3.353270894	2.916236112	1.316492587	1.277120916	1.698942654	0.877859613	3.236048527	1.582577585	0.668057873	0.666074521	2.674903891
1	0.47724968	-0.125598567	0.020560215	-0.109346625	-0.377555132	0.192958032	0.122781914	-0.001352218	-0.188364097	0.017904015	-0.056688884	0.02677683	0.186444302	-0.130002354	-0.232981431	0.361530767	0.387031538	-0.597318439	-0.142494738	0.168465191	2.918755709	1.683897471	2.015952832	1.90391911	0.766392486	1.081083731	1.373168549	3.944756087	1.059316077	2.637831673	3.01390243	1.024165503	1.380500307	2.382503178	1.742877537	1.791573887	1.490732326	2.671088106	1.069356406	2.115965047
1	0.54195254	0.348093742	0.045914955	-0.173707725	-0.490273256	0.440316204	0.42988521	-0.276982346	-0.26214173	-0.085655938	-0.004486901	0.445386913	0.223484592	-0.60468604	-0.172183015	0.425875355	0.317238976	-0.962348045	-0.427899946	0.242216455	2.516028286	2.012605981	1.787142734	1.25123119	0.753354713	1.374396218	1.946104117	2.408858277	0.532358776	3.178091212	2.236789029	1.720938086	1.113552701	0.778525237	1.653604145	1.378766985	1.15141873	0.354395437	0.292333952	2.305895159
