label	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Schneider.Xd.6	Schneider.Xd.7	Schneider.Xd.8	Schneider.Xd.9	Schneider.Xd.10	Schneider.Xd.11	Schneider.Xd.12	Schneider.Xd.13	Schneider.Xd.14	Schneider.Xd.15	Schneider.Xd.16	Schneider.Xd.17	Schneider.Xd.18	Schneider.Xd.19	Schneider.Xd.20	Schneider.Xd.21	Schneider.Xd.22	Schneider.Xd.23	Schneider.Xd.24	Schneider.Xd.25	Schneider.Xd.26	Schneider.Xd.27	Schneider.Xd.28	Schneider.Xd.29	Schneider.Xd.30	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5	Grantham.Xd.6	Grantham.Xd.7	Grantham.Xd.8	Grantham.Xd.9	Grantham.Xd.10	Grantham.Xd.11	Grantham.Xd.12	Grantham.Xd.13	Grantham.Xd.14	Grantham.Xd.15	Grantham.Xd.16	Grantham.Xd.17	Grantham.Xd.18	Grantham.Xd.19	Grantham.Xd.20	Grantham.Xd.21	Grantham.Xd.22	Grantham.Xd.23	Grantham.Xd.24	Grantham.Xd.25	Grantham.Xd.26	Grantham.Xd.27	Grantham.Xd.28	Grantham.Xd.29	Grantham.Xd.30
4	0.09265298	0.070852279	0.038151227	0.070852279	0.005450175	0.054501753	0.051776665	0.089927892	0.021800701	0.043601402	0.081752629	0.029975964	0.019075614	0.027250876	0.079027542	0.076302454	0.081752629	0.010900351	0.010900351	0.070852279	3.51E-06	2.68E-06	1.44E-06	2.68E-06	2.06E-07	2.06E-06	1.96E-06	3.40E-06	8.25E-07	1.65E-06	3.09E-06	1.13E-06	7.22E-07	1.03E-06	2.99E-06	2.89E-06	3.09E-06	4.12E-07	4.12E-07	2.68E-06	0.031743256	0.032236011	0.034199524	0.034009216	0.034046782	0.034295455	0.0356121	0.032295527	0.036544057	0.034963353	0.033335534	0.03425608	0.03374916	0.034219455	0.033373817	0.033046853	0.035057157	0.032765155	0.034447511	0.033769463	0.032630618	0.032036433	0.032653041	0.032801332	0.034412607	0.03151369	0.031451903	0.030018694	0.030715537	0.031075594	0.033301084	0.032567097	0.035193989	0.034052775	0.03433654	0.03512368	0.034484119	0.031303287	0.034849741	0.034586918	0.033433073	0.032730936	0.031458217	0.032146445	0.034422615	0.031430461	0.035245007	0.034245691	0.035467093	0.032652635	0.031765429	0.03208224	0.034223595	0.03075673	0.033344926	0.032596338	0.034216779	0.032237274	0.033040014	0.032705169
4	0.081141945	0.04671809	0.081141945	0.05409463	0.009835387	0.044259243	0.05409463	0.056553477	0.009835387	0.071306558	0.090977332	0.083600792	0.014753081	0.022129621	0.056553477	0.059012324	0.051635783	0.004917694	0.022129621	0.059012324	3.00E-06	1.73E-06	3.00E-06	2.00E-06	3.64E-07	1.64E-06	2.00E-06	2.09E-06	3.64E-07	2.64E-06	3.36E-06	3.09E-06	5.45E-07	8.18E-07	2.09E-06	2.18E-06	1.91E-06	1.82E-07	8.18E-07	2.18E-06	0.033881927	0.036296032	0.034611717	0.033167057	0.032956036	0.033473345	0.033734334	0.030331512	0.03393515	0.033565855	0.032218462	0.0340445	0.034693848	0.033440034	0.032962881	0.033269033	0.033919415	0.035268702	0.033694964	0.034040773	0.031494213	0.033411599	0.034031045	0.033287847	0.03110156	0.03084377	0.03358998	0.032288381	0.032588389	0.031398791	0.033246028	0.035853723	0.035406416	0.033420839	0.034025649	0.033256437	0.033942371	0.033113189	0.033560778	0.033707863	0.031749676	0.032314824	0.034928709	0.033619303	0.033917363	0.03226109	0.033226266	0.035827452	0.034797015	0.032843282	0.031285669	0.031171137	0.034738309	0.032548368	0.031946303	0.030906203	0.033646474	0.0326463	0.033895691	0.032197183
4	0.069882817	0.055647429	0.036235535	0.055647429	0.014235389	0.068588691	0.068588691	0.059529807	0.012941262	0.067294565	0.07247107	0.047882671	0.029764904	0.037529661	0.054353302	0.059529807	0.034941409	0.02070602	0.03105903	0.058235681	2.52E-06	2.01E-06	1.31E-06	2.01E-06	5.14E-07	2.47E-06	2.47E-06	2.15E-06	4.67E-07	2.43E-06	2.61E-06	1.73E-06	1.07E-06	1.35E-06	1.96E-06	2.15E-06	1.26E-06	7.47E-07	1.12E-06	2.10E-06	0.033403513	0.034525579	0.032616755	0.032756179	0.03562141	0.033996668	0.033504185	0.033440336	0.032096755	0.033611898	0.032764624	0.033156785	0.032910064	0.03419644	0.033193807	0.034351199	0.031614996	0.031617032	0.032609758	0.034152055	0.032650776	0.033267877	0.033317559	0.033178457	0.03401028	0.033415873	0.033395529	0.033161401	0.03310211	0.033065975	0.034580502	0.035828777	0.032670612	0.032851969	0.035511139	0.033274469	0.033562252	0.033502009	0.033148157	0.033670699	0.033798248	0.031455521	0.033378261	0.033435328	0.033136923	0.033652989	0.03198729	0.032332238	0.033769929	0.034049382	0.032541064	0.033928328	0.033709253	0.032770585	0.032915298	0.033211182	0.032840628	0.032692216	0.032329997	0.033464707
4	0.131410119	0.07581353	0.027798294	0.058123706	0.002527118	0.042961	0.042961	0.07581353	0.010108471	0.048015236	0.179425355	0.030325412	0.030325412	0.022744059	0.037906765	0.042961	0.045488118	0.012635588	0.020216941	0.085922001	4.83E-06	2.79E-06	1.02E-06	2.14E-06	9.29E-08	1.58E-06	1.58E-06	2.79E-06	3.72E-07	1.77E-06	6.60E-06	1.11E-06	1.11E-06	8.36E-07	1.39E-06	1.58E-06	1.67E-06	4.65E-07	7.43E-07	3.16E-06	0.033659416	0.034375682	0.031473111	0.033508616	0.034020385	0.034528818	0.032724697	0.035339116	0.036017125	0.030998648	0.032802868	0.03536365	0.03241554	0.031319212	0.034407697	0.031855902	0.031457868	0.033141651	0.035938666	0.032664851	0.032879287	0.034625192	0.033164471	0.03197695	0.033978714	0.033030297	0.031385149	0.032534479	0.033513202	0.032371621	0.034418188	0.035741061	0.033586784	0.031480336	0.035186451	0.034822917	0.034631358	0.034621677	0.036896838	0.031124987	0.034096603	0.034406751	0.032293734	0.031468109	0.0342422	0.031918187	0.031064522	0.033252228	0.036115382	0.032766975	0.032758074	0.033883981	0.033200162	0.031700362	0.033486331	0.033057436	0.032167415	0.031908292	0.031659538	0.032043029
4	0.118245487	0.088684115	0.017244134	0.039415162	0.009853791	0.061586191	0.046805505	0.049268953	0.024634476	0.034488267	0.147806859	0.029561372	0.056659296	0.027097924	0.034488267	0.08375722	0.039415162	0.002463448	0.017244134	0.076366877	4.48E-06	3.36E-06	6.53E-07	1.49E-06	3.73E-07	2.33E-06	1.77E-06	1.87E-06	9.33E-07	1.31E-06	5.60E-06	1.12E-06	2.15E-06	1.03E-06	1.31E-06	3.17E-06	1.49E-06	9.33E-08	6.53E-07	2.89E-06	0.033244588	0.035030051	0.032161123	0.032532971	0.034052939	0.032834758	0.033500415	0.033928047	0.031797478	0.032955516	0.032340194	0.034499122	0.033270627	0.032058126	0.033845946	0.034565507	0.032130725	0.033103295	0.035100771	0.032500579	0.032497505	0.035821667	0.035026666	0.032957965	0.033071522	0.033846657	0.031651716	0.033330584	0.03147501	0.032404484	0.03457652	0.03559648	0.032299588	0.030598925	0.034216454	0.033162121	0.03262045	0.034230772	0.033228405	0.033441706	0.033503951	0.035534402	0.032082183	0.032909055	0.033095398	0.03374824	0.031939905	0.034726494	0.035401359	0.031638613	0.033290715	0.035717546	0.033604338	0.031894636	0.032729735	0.0339374	0.032158793	0.032379258	0.033974124	0.031762339
4	0.078837209	0.07340016	0.02446672	0.062526062	0.010874098	0.032622293	0.062526062	0.065244587	0.02446672	0.059807538	0.116896551	0.035340818	0.013592622	0.019029671	0.059807538	0.057089013	0.046214916	0.013592622	0.019029671	0.059807538	2.98E-06	2.78E-06	9.25E-07	2.37E-06	4.11E-07	1.23E-06	2.37E-06	2.47E-06	9.25E-07	2.26E-06	4.42E-06	1.34E-06	5.14E-07	7.20E-07	2.26E-06	2.16E-06	1.75E-06	5.14E-07	7.20E-07	2.26E-06	0.03305758	0.034672149	0.034315385	0.033465701	0.03486111	0.033403011	0.035862374	0.033612998	0.034461357	0.030464598	0.034899543	0.031999952	0.033901141	0.034722226	0.033080913	0.031801649	0.031906401	0.032676829	0.032658617	0.031797702	0.033679517	0.032070181	0.0347272	0.034287417	0.032360477	0.032604113	0.035408178	0.031432953	0.031193047	0.031897158	0.034025087	0.036391183	0.034026558	0.034677219	0.036566373	0.033391588	0.036377342	0.033647941	0.03405571	0.032222577	0.033355115	0.032301611	0.032989712	0.03575536	0.033628722	0.031818222	0.032736208	0.033177272	0.033297654	0.032585532	0.031794201	0.032707004	0.032779745	0.034148009	0.032916364	0.032071109	0.033126248	0.030981389	0.030290183	0.032158658
4	0.156595009	0.089897135	0.034798891	0.060898059	0.008699723	0.026099168	0.028999076	0.089897135	0.020299353	0.049298429	0.098596858	0.01159963	0.026099168	0.023199261	0.121796118	0.060898059	0.069597782	0.01159963	0.023199261	0.072497689	5.65E-06	3.24E-06	1.25E-06	2.20E-06	3.14E-07	9.41E-07	1.05E-06	3.24E-06	7.32E-07	1.78E-06	3.55E-06	4.18E-07	9.41E-07	8.36E-07	4.39E-06	2.20E-06	2.51E-06	4.18E-07	8.36E-07	2.61E-06	0.033969075	0.034703532	0.035557353	0.034316479	0.032875953	0.033529398	0.032102596	0.032791754	0.035575544	0.036774656	0.033599498	0.033223937	0.034485517	0.034196324	0.034342607	0.034020015	0.03342366	0.032090137	0.035575189	0.033409287	0.034022998	0.03177252	0.031514759	0.028320021	0.030287102	0.033789657	0.035258323	0.033263787	0.029322422	0.028985993	0.033648906	0.035582949	0.036175435	0.034228533	0.034074688	0.034212381	0.034574079	0.031252418	0.033854751	0.035591897	0.033590132	0.033679944	0.033188081	0.033268297	0.033707115	0.032902543	0.033752664	0.033508682	0.034666965	0.031936671	0.032432633	0.032638311	0.03346145	0.030300806	0.031422059	0.0318554	0.034187991	0.03273012	0.031588972	0.031985023
4	0.123038105	0.061519052	0.034177251	0.020506351	0.020506351	0.047848152	0.068354503	0.047848152	0.013670901	0.034177251	0.088860854	0.061519052	0.027341801	0.047848152	0.123038105	0.088860854	0.136709006	0.013670901	0.020506351	0.088860854	4.50E-06	2.25E-06	1.25E-06	7.50E-07	7.50E-07	1.75E-06	2.50E-06	1.75E-06	5.00E-07	1.25E-06	3.25E-06	2.25E-06	1.00E-06	1.75E-06	4.50E-06	3.25E-06	5.00E-06	5.00E-07	7.50E-07	3.25E-06	0.035546022	0.034408052	0.031487022	0.036005672	0.036726567	0.032618675	0.032174579	0.03412713	0.034919221	0.033464239	0.036367103	0.03643796	0.033555145	0.03605697	0.031211086	0.031278386	0.031988359	0.031785965	0.034001576	0.030596536	0.031130617	0.03150349	0.03026097	0.03083284	0.03169864	0.03231776	0.033062474	0.032880894	0.03239847	0.032322127	0.033608974	0.035655589	0.036005681	0.038063275	0.037323779	0.035344807	0.034584406	0.033630104	0.030826039	0.034433416	0.036392008	0.036805343	0.035046903	0.035841863	0.031163778	0.032136335	0.031856411	0.033207268	0.034101654	0.032152289	0.03173983	0.032410057	0.031475435	0.030655469	0.029651229	0.031198062	0.032187048	0.0313413	0.030323206	0.030838192
4	0.069828728	0.072414977	0.025862492	0.043966236	0.015517495	0.036207489	0.075001226	0.049138735	0.036207489	0.049138735	0.09569122	0.028448741	0.023276243	0.036207489	0.056897482	0.059483731	0.054311233	0.007758748	0.025862492	0.075001226	2.68E-06	2.78E-06	9.91E-07	1.69E-06	5.95E-07	1.39E-06	2.88E-06	1.88E-06	1.39E-06	1.88E-06	3.67E-06	1.09E-06	8.92E-07	1.39E-06	2.18E-06	2.28E-06	2.08E-06	2.97E-07	9.91E-07	2.88E-06	0.034222881	0.038168518	0.036368643	0.036688854	0.030995353	0.034741369	0.036324426	0.033315707	0.034753051	0.032150569	0.033728527	0.033045721	0.03183047	0.034077256	0.033903774	0.033413372	0.032505063	0.032071747	0.033142949	0.032302403	0.031779715	0.031100566	0.031848494	0.033281995	0.033585957	0.032605712	0.031093853	0.031088458	0.033225087	0.03005326	0.033664879	0.035610963	0.0348239	0.034830225	0.033043699	0.035370446	0.034836045	0.033731462	0.034398247	0.03340263	0.03336686	0.032537821	0.033115378	0.033836938	0.034615941	0.03393839	0.033083782	0.033413922	0.032727636	0.032569942	0.032005342	0.033785316	0.031312781	0.030345826	0.03362894	0.033750973	0.031057195	0.032059156	0.032917234	0.03221803
4	0.066333355	0.046433349	0.016583339	0.02985001	0.016583339	0.069650023	0.053066684	0.05970002	0.019900007	0.082916694	0.159200053	0.053066684	0.056383352	0.072966691	0.02985001	0.086233362	0.043116681	0.006633336	0.053066684	0.049750016	2.22E-06	1.56E-06	5.55E-07	1.00E-06	5.55E-07	2.33E-06	1.78E-06	2.00E-06	6.66E-07	2.78E-06	5.33E-06	1.78E-06	1.89E-06	2.44E-06	1.00E-06	2.89E-06	1.44E-06	2.22E-07	1.78E-06	1.67E-06	0.032463724	0.034967351	0.03227017	0.033549952	0.034834025	0.033035828	0.034153808	0.035323179	0.033042172	0.032686788	0.035686621	0.034474222	0.030222395	0.031903771	0.031919588	0.032600849	0.03343417	0.033887102	0.033620112	0.035351424	0.036275839	0.033865989	0.032634481	0.033610108	0.032108734	0.032266994	0.03205405	0.031171691	0.031540228	0.031727968	0.03413709	0.036776768	0.033544404	0.031792461	0.035615989	0.03307987	0.033021865	0.032925959	0.033531152	0.032722672	0.03525737	0.0337128	0.031954203	0.03176859	0.032096774	0.032869231	0.034256212	0.035047185	0.0338689	0.033942268	0.034950868	0.03285439	0.032361187	0.034276528	0.034193085	0.032278355	0.030811908	0.031511708	0.032836718	0.032003378
4	0.109885927	0.046701519	0.027471482	0.032965778	0.010988593	0.076920149	0.046701519	0.074173	0.027471482	0.074173	0.192300371	0.038460074	0.049448667	0.035712926	0.043954371	0.057690111	0.065931556	0.03021863	0.013735741	0.043954371	3.70E-06	1.57E-06	9.26E-07	1.11E-06	3.70E-07	2.59E-06	1.57E-06	2.50E-06	9.26E-07	2.50E-06	6.48E-06	1.30E-06	1.67E-06	1.20E-06	1.48E-06	1.94E-06	2.22E-06	1.02E-06	4.63E-07	1.48E-06	0.033867328	0.035342734	0.032818728	0.031753534	0.036378959	0.034934655	0.031530402	0.035555442	0.034209533	0.033303364	0.033670061	0.034543492	0.032732909	0.030727734	0.034431188	0.032522907	0.0312017	0.032261668	0.034771859	0.033063492	0.032561813	0.035309224	0.033027881	0.033699691	0.03383739	0.032471595	0.031312557	0.032022939	0.0325309	0.030857173	0.033068608	0.036378571	0.034373407	0.031711941	0.035846226	0.035461707	0.031614982	0.033621387	0.033890115	0.034169741	0.03448443	0.034612868	0.033165492	0.031725635	0.032436971	0.0321383	0.032637054	0.03337401	0.033687005	0.03396338	0.031476693	0.035130482	0.033573899	0.032386927	0.033003796	0.033164529	0.03175442	0.03246059	0.032980149	0.031706589
4	0.166271507	0.089530812	0.051160464	0.038370348	0	0.025580232	0.051160464	0.127901159	0	0.051160464	0.217431971	0.012790116	0.038370348	0.06395058	0.089530812	0.051160464	0.051160464	0.025580232	0.038370348	0.191851739	5.46E-06	2.94E-06	1.68E-06	1.26E-06	0	8.39E-07	1.68E-06	4.20E-06	0	1.68E-06	7.13E-06	4.20E-07	1.26E-06	2.10E-06	2.94E-06	1.68E-06	1.68E-06	8.39E-07	1.26E-06	6.30E-06	0.03376391	0.038525239	0.040894596	0.03445712	0.037171821	0.035752999	0.036270079	0.038505935	0.035071615	0.033322979	0.03451247	0.032467021	0.032770688	0.033210788	0.030170305	0.032009254	0.030728708	0.032814581	0.030086446	0.030301859	0.028465967	0.025295285	0.033270677	0.031154354	0.031444125	0.03090032	0.030724379	0.030732561	0.030247987	0.032165817	0.035558449	0.038311515	0.043096992	0.034904312	0.034934319	0.04012721	0.03383932	0.03953275	0.037909767	0.03318426	0.034870613	0.029566804	0.034468361	0.031142322	0.029311562	0.036853252	0.032365697	0.037533576	0.030740532	0.031063928	0.028726166	0.024413613	0.03373881	0.032495501	0.032102775	0.029234846	0.026461049	0.031780344	0.027755474	0.033975461
4	0.116912333	0.048377517	0.032251678	0.068534816	0.00806292	0.088692115	0.072566276	0.040314598	0.020157299	0.048377517	0.096755034	0.068534816	0.032251678	0.020157299	0.032251678	0.044346057	0.044346057	0.00403146	0.036283138	0.036283138	4.65E-06	1.92E-06	1.28E-06	2.73E-06	3.21E-07	3.53E-06	2.89E-06	1.60E-06	8.02E-07	1.92E-06	3.85E-06	2.73E-06	1.28E-06	8.02E-07	1.28E-06	1.76E-06	1.76E-06	1.60E-07	1.44E-06	1.44E-06	0.037207104	0.037994204	0.033821768	0.031401781	0.035792619	0.034660231	0.032630849	0.033656943	0.035031554	0.032643041	0.037267628	0.032944495	0.028162173	0.03313038	0.036907267	0.032241389	0.031439466	0.032684802	0.035433165	0.02954464	0.032534482	0.036160709	0.030641735	0.031630553	0.034994629	0.031047349	0.030500757	0.033203124	0.032773246	0.027886459	0.037255046	0.039027342	0.033449383	0.031528316	0.037045452	0.03440057	0.029621757	0.034894255	0.034577043	0.030813703	0.036745843	0.034434204	0.031733998	0.031910519	0.035972251	0.033433544	0.03342641	0.034383337	0.034470323	0.028686601	0.031250285	0.035895124	0.031956032	0.032677025	0.035345024	0.031778357	0.02938802	0.032554674	0.031806909	0.029538491
4	0.105278417	0.04762595	0.020053032	0.045119321	0.002506629	0.045119321	0.04762595	0.07269224	0.012533145	0.085225385	0.090238643	0.065172353	0.052639208	0.052639208	0.032586177	0.065172353	0.055145837	0.010026516	0.022559661	0.105278417	3.93E-06	1.78E-06	7.48E-07	1.68E-06	9.36E-08	1.68E-06	1.78E-06	2.71E-06	4.68E-07	3.18E-06	3.37E-06	2.43E-06	1.96E-06	1.96E-06	1.22E-06	2.43E-06	2.06E-06	3.74E-07	8.42E-07	3.93E-06	0.033238501	0.036317332	0.032415957	0.03148078	0.033298438	0.034295191	0.032529956	0.035471407	0.036149706	0.03262306	0.03163227	0.034503393	0.035392453	0.032276119	0.033240508	0.035157737	0.03159548	0.033217261	0.034051573	0.035253234	0.031569882	0.032281544	0.032830491	0.032712959	0.033192789	0.033427221	0.031965352	0.032457243	0.030599214	0.032316319	0.03364738	0.037729211	0.033749295	0.029929596	0.034007684	0.036201621	0.031601675	0.034865531	0.035957096	0.032835439	0.03324699	0.034353178	0.034786424	0.03304752	0.03228982	0.033309127	0.032727116	0.033907837	0.032890391	0.033446834	0.032625173	0.033735786	0.030125679	0.032815288	0.034534771	0.033973397	0.031489171	0.031269194	0.033396616	0.031505065
4	0.0832325	0.060112361	0.046240278	0.055488333	0.009248056	0.073984444	0.055488333	0.078608472	0.018496111	0.027744167	0.120224722	0.064736389	0.032368194	0.032368194	0.036992222	0.055488333	0.04161625	0.004624028	0.013872083	0.069360416	3.22E-06	2.33E-06	1.79E-06	2.15E-06	3.58E-07	2.87E-06	2.15E-06	3.04E-06	7.16E-07	1.07E-06	4.66E-06	2.51E-06	1.25E-06	1.25E-06	1.43E-06	2.15E-06	1.61E-06	1.79E-07	5.37E-07	2.69E-06	0.03604656	0.037225923	0.037047629	0.03092628	0.034462497	0.03476609	0.032330922	0.032884991	0.035383898	0.035284697	0.031763203	0.031806086	0.034225138	0.03397094	0.032971646	0.032691475	0.032236742	0.033776885	0.032794378	0.030111933	0.031569558	0.032068502	0.033536797	0.03083187	0.034347743	0.035981804	0.028165814	0.030493339	0.029665993	0.036006639	0.03479445	0.03713613	0.038194414	0.034662176	0.034604832	0.035005451	0.035241937	0.032989281	0.036192929	0.035504408	0.034305486	0.033283987	0.033590425	0.032843324	0.03232825	0.032307923	0.032632394	0.034870723	0.03107562	0.031410281	0.030570718	0.031761867	0.031581292	0.03086435	0.033941329	0.03326196	0.029760954	0.030734404	0.030095025	0.034453502
4	0.08949585	0.049078369	0.057739258	0.063513184	0.005773926	0.037530518	0.034643555	0.101043702	0.011547852	0.051965332	0.118365479	0.051965332	0.031756592	0.025982666	0.095269776	0.072174073	0.08949585	0.005773926	0.025982666	0.077947998	3.11E-06	1.71E-06	2.01E-06	2.21E-06	2.01E-07	1.31E-06	1.20E-06	3.51E-06	4.02E-07	1.81E-06	4.12E-06	1.81E-06	1.10E-06	9.03E-07	3.31E-06	2.51E-06	3.11E-06	2.01E-07	9.03E-07	2.71E-06	0.033028932	0.033117318	0.034850334	0.034401838	0.0334611	0.034710225	0.036019901	0.032923137	0.034464275	0.033494771	0.032838471	0.03420141	0.032923129	0.031450117	0.032730757	0.032867088	0.034067162	0.032710151	0.033570622	0.034501794	0.032681617	0.033456873	0.033407964	0.031591635	0.032168381	0.032298559	0.031315972	0.032689504	0.032141244	0.033028754	0.031233528	0.03253826	0.033521326	0.031533822	0.034155281	0.035086287	0.035323167	0.031526614	0.033987105	0.033670529	0.032079478	0.032603199	0.032511617	0.032956737	0.035773035	0.031911251	0.034225009	0.033614835	0.034771106	0.032956848	0.034060366	0.033314521	0.034922839	0.033952663	0.033400612	0.031683456	0.034616432	0.033532398	0.032490065	0.032047515
4	0.094644057	0.049575458	0.030045732	0.049575458	0.007511433	0.036054879	0.049575458	0.082625764	0.028543446	0.039059452	0.088634911	0.054082318	0.031548019	0.019529726	0.052580032	0.054082318	0.055584605	0.016525153	0.037557166	0.079621191	3.59E-06	1.88E-06	1.14E-06	1.88E-06	2.85E-07	1.37E-06	1.88E-06	3.13E-06	1.08E-06	1.48E-06	3.36E-06	2.05E-06	1.20E-06	7.40E-07	1.99E-06	2.05E-06	2.11E-06	6.26E-07	1.42E-06	3.02E-06	0.033583761	0.033201933	0.034131099	0.033125377	0.035399039	0.034648694	0.032581466	0.03298284	0.034409169	0.034756814	0.034364865	0.033702996	0.033800637	0.033264482	0.033703047	0.033785648	0.032005855	0.034018402	0.03356309	0.03262613	0.031280412	0.03284897	0.031472886	0.031057575	0.033737797	0.030871725	0.033779766	0.032134841	0.035229293	0.032429105	0.033532849	0.034549559	0.033322318	0.032745859	0.035629841	0.034328495	0.033328419	0.034012412	0.034423787	0.033628619	0.033201856	0.032872672	0.034406908	0.033593348	0.033111799	0.0330756	0.033779254	0.034482971	0.033266298	0.032556464	0.031984153	0.033120227	0.032289759	0.032153084	0.032728041	0.033232336	0.033060195	0.03216969	0.033562117	0.031851011
4	0.094105388	0.066427333	0.0498205	0.035981472	0.008303417	0.0498205	0.063659527	0.058123916	0.030445861	0.071962944	0.091337583	0.030445861	0.041517083	0.033213666	0.047052694	0.094105388	0.074730749	0.011071222	0.008303417	0.074730749	3.46E-06	2.44E-06	1.83E-06	1.32E-06	3.05E-07	1.83E-06	2.34E-06	2.14E-06	1.12E-06	2.65E-06	3.36E-06	1.12E-06	1.53E-06	1.22E-06	1.73E-06	3.46E-06	2.75E-06	4.07E-07	3.05E-07	2.75E-06	0.03393267	0.03506816	0.032629818	0.034730502	0.035673954	0.036275497	0.035060135	0.035777991	0.035516345	0.030487626	0.033852029	0.032695199	0.032192476	0.034980737	0.03251021	0.032404758	0.033400618	0.03377957	0.033525872	0.031618349	0.03394922	0.033611005	0.031196877	0.032964212	0.032627935	0.032933786	0.031267842	0.028869034	0.031885183	0.031814583	0.035278402	0.036954375	0.034723706	0.034771941	0.036311087	0.036602111	0.034240548	0.03238447	0.034369122	0.034544893	0.032931839	0.032380511	0.03425798	0.034608147	0.032298727	0.030755979	0.033985974	0.034521509	0.032741059	0.032054247	0.032161655	0.033474395	0.030740562	0.032280389	0.033732154	0.03250473	0.032730038	0.028909913	0.031657178	0.031092256
4	0.09665887	0.042435601	0.063653402	0.070726002	0.016502734	0.084871202	0.025932867	0.075441069	0.0070726	0.073083535	0.087228736	0.058938335	0.044793135	0.042435601	0.030647934	0.087228736	0.066010935	0.0070726	0.033005468	0.066010935	3.09E-06	1.36E-06	2.03E-06	2.26E-06	5.27E-07	2.71E-06	8.28E-07	2.41E-06	2.26E-07	2.33E-06	2.79E-06	1.88E-06	1.43E-06	1.36E-06	9.79E-07	2.79E-06	2.11E-06	2.26E-07	1.05E-06	2.11E-06	0.033829676	0.03650297	0.034370457	0.03039609	0.034273485	0.034473336	0.032558838	0.032932459	0.034092315	0.034049469	0.03472343	0.033714767	0.03402457	0.034894213	0.033622405	0.033260861	0.0337605	0.035359998	0.030911236	0.033427544	0.033144937	0.034766844	0.033066344	0.032293701	0.031207773	0.031845931	0.032952112	0.031557969	0.030147963	0.031480274	0.034311113	0.036206705	0.035207203	0.031750419	0.034563238	0.03568326	0.031213375	0.032879989	0.034332634	0.033784905	0.035159838	0.033514715	0.033453065	0.033951382	0.033741313	0.03344546	0.033477049	0.035200501	0.02952606	0.032015052	0.03394044	0.034469871	0.034416219	0.032297358	0.031906165	0.032328427	0.033593465	0.030239799	0.031244369	0.032146536
4	0.092990752	0.045361342	0.049897477	0.049897477	0.004536134	0.070310081	0.065773946	0.127011759	0.009072268	0.047629409	0.056701678	0.052165544	0.036289074	0.027216805	0.086186551	0.061237812	0.065773946	0.009072268	0.024948738	0.095258819	3.43E-06	1.67E-06	1.84E-06	1.84E-06	1.67E-07	2.59E-06	2.43E-06	4.69E-06	3.35E-07	1.76E-06	2.09E-06	1.92E-06	1.34E-06	1.00E-06	3.18E-06	2.26E-06	2.43E-06	3.35E-07	9.20E-07	3.51E-06	0.034759635	0.0330214	0.033666703	0.031211382	0.034839421	0.031103924	0.034894286	0.033034659	0.0343794	0.033891967	0.035267957	0.031605203	0.034285733	0.032779742	0.033872198	0.032183877	0.034190073	0.032898003	0.034288387	0.033071603	0.033728516	0.031006488	0.034162947	0.032146921	0.033633834	0.032809815	0.033067067	0.031318344	0.035138912	0.031473537	0.035314204	0.033481062	0.034002338	0.033921346	0.034366994	0.031641377	0.03512333	0.033181518	0.033646167	0.034466928	0.034314399	0.03164075	0.034869226	0.033538484	0.034440798	0.032507906	0.03478908	0.03287272	0.032862872	0.03283276	0.034130293	0.031038281	0.0333909	0.032151048	0.033366084	0.03334218	0.033037758	0.030625072	0.03391062	0.031193421
