label	aac_pssm0	aac_pssm1	aac_pssm2	aac_pssm3	aac_pssm4	aac_pssm5	aac_pssm6	aac_pssm7	aac_pssm8	aac_pssm9	aac_pssm10	aac_pssm11	aac_pssm12	aac_pssm13	aac_pssm14	aac_pssm15	aac_pssm16	aac_pssm17	aac_pssm18	aac_pssm19
3	-0.041044776	-2.705223881	-2.279850746	-2.985074627	-2.406716418	-1.798507463	-2.608208955	-1.444029851	-2.395522388	0.182835821	0.384328358	-2.78358209	0.899253731	0.257462687	-2.194029851	-0.996268657	-0.73880597	-1.634328358	-1.197761194	-0.048507463
3	-0.153558052	-0.95505618	-1.127340824	-1.307116105	-3.142322097	-0.460674157	-1.014981273	-1.4082397	-1.808988764	-0.857677903	-0.943820225	-0.966292135	-0.471910112	-1.647940075	-1.651685393	-0.307116105	-0.382022472	-2.550561798	-1.464419476	-0.494382022
3	-0.157894737	-1.060150376	-1.342105263	-1.556390977	-3.112781955	-0.571428571	-1.161654135	-1.481203008	-1.868421053	-0.819548872	-0.857142857	-1.112781955	-0.45112782	-1.706766917	-1.804511278	-0.42481203	-0.484962406	-2.37593985	-1.563909774	-0.560150376
3	-0.348484848	-0.939393939	-1	-1.151515152	-3.424242424	-0.363636364	-0.776515152	-1.587121212	-1.829545455	-1.045454545	-1.098484848	-0.981060606	-0.590909091	-1.901515152	-2.071969697	-0.420454545	-0.382575758	-2.859848485	-1.723484848	-0.632575758
3	-0.08778626	-2.790076336	-2.41221374	-3.106870229	-2.530534351	-1.847328244	-2.70610687	-1.480916031	-2.484732824	0.209923664	0.43129771	-2.919847328	0.86259542	0.190839695	-2.305343511	-1.026717557	-0.759541985	-1.633587786	-1.36259542	-0.034351145
3	-0.196911197	-0.988416988	-1.227799228	-1.579150579	-3.038610039	-0.563706564	-1.166023166	-1.478764479	-1.884169884	-0.938223938	-0.88030888	-1	-0.501930502	-1.67953668	-1.803088803	-0.38996139	-0.571428571	-2.525096525	-1.552123552	-0.579150579
3	-0.193050193	-1.077220077	-1.142857143	-1.463320463	-3.1003861	-0.563706564	-1.030888031	-1.416988417	-1.760617761	-0.868725869	-0.849420849	-1.007722008	-0.478764479	-1.640926641	-1.814671815	-0.405405405	-0.536679537	-2.478764479	-1.571428571	-0.528957529
3	-0.05859375	-2.875	-2.41015625	-3.1328125	-2.62890625	-1.87109375	-2.71484375	-1.65234375	-2.5703125	0.24609375	0.40234375	-2.95703125	0.85546875	0.37890625	-2.27734375	-0.94921875	-0.78125	-1.70703125	-1.2734375	0
3	-0.125490196	-2.917647059	-2.333333333	-3.215686275	-2.364705882	-1.952941176	-2.745098039	-1.568627451	-2.57254902	0.317647059	0.396078431	-3.02745098	0.949019608	0.341176471	-2.309803922	-0.97254902	-0.71372549	-1.337254902	-1.188235294	-0.047058824
3	-0.358974359	-0.866666667	-1.323076923	-1.507692308	-1.882051282	-0.656410256	-1.256410256	-2.061538462	-0.964102564	-1.041025641	-0.420512821	-1.420512821	-0.78974359	-1.215384615	-0.974358974	-0.692307692	-1.097435897	-1.553846154	-1.117948718	-1.158974359
3	-0.422110553	-0.879396985	-1.286432161	-1.417085427	-1.874371859	-0.713567839	-1.386934673	-2.145728643	-1.120603015	-1.065326633	-0.43718593	-1.452261307	-0.864321608	-1.190954774	-1.090452261	-0.753768844	-1.050251256	-1.663316583	-1.216080402	-1.211055276
3	-0.113924051	0.67721519	-0.943037975	-0.651898734	-2.221518987	1.037974684	0.841772152	-2	-0.506329114	-1.575949367	-0.993670886	0.424050633	-0.949367089	-2.132911392	-1.993670886	-0.620253165	-0.85443038	-2.683544304	-1.620253165	-1.272151899
3	-0.124444444	-0.182222222	-0.435555556	-0.151111111	-2.391111111	0.493333333	0.084444444	-0.804444444	-0.844444444	-1.457777778	-1.288888889	-0.271111111	-0.813333333	-2.173333333	-0.96	0.057777778	-0.351111111	-2.795555556	-1.857777778	-1.115555556
3	-0.568345324	-1.18705036	-0.877697842	-1.100719424	-2.043165468	-0.352517986	-0.841726619	-1.920863309	-0.935251799	-1.309352518	-0.618705036	-1.482014388	-0.647482014	-1.697841727	-2.179856115	-0.705035971	-0.582733813	-2.726618705	-1.755395683	-1.172661871
3	-0.256410256	-0.929487179	-1.038461538	-0.948717949	-1.679487179	-0.525641026	-0.621794872	-1.346153846	-0.923076923	-0.91025641	-0.685897436	-1.032051282	-0.461538462	-1.038461538	-1.544871795	-0.564102564	-0.576923077	-1.993589744	-0.782051282	-0.628205128
3	-0.458646617	-0.593984962	-1.383458647	-1.601503759	-1.721804511	-0.315789474	-0.842105263	-1.481203008	-1.368421053	-0.796992481	-0.601503759	-0.751879699	-0.345864662	-1.383458647	-1.127819549	-0.556390977	-0.406015038	-2.172932331	-1.210526316	-0.428571429
3	-0.700636943	-1.458598726	-0.687898089	-1.01910828	-1.923566879	-0.687898089	-0.808917197	-1.47133758	-1.27388535	-1.191082803	-1.006369427	-1.114649682	-0.598726115	-1.554140127	-1.936305732	-0.503184713	-0.477707006	-2.515923567	-1.343949045	-0.955414013
3	-0.122580645	-1.04516129	-0.858064516	-0.896774194	-1.587096774	-0.529032258	-0.496774194	-0.961290323	-1.096774194	-1.006451613	-0.8	-1.032258065	-0.490322581	-1.161290323	-1.516129032	-0.432258065	-0.503225806	-2.141935484	-1.058064516	-0.806451613
3	-0.671232877	-1.246575342	-0.801369863	-1.123287671	-2.390410959	-0.616438356	-0.609589041	-1.506849315	-1.116438356	-0.849315068	-0.568493151	-1.068493151	-0.664383562	-1.054794521	-1.746575342	-0.616438356	-0.712328767	-2.582191781	-1.178082192	-0.904109589
3	-0.609756098	-1.512195122	-1.772357724	-1.430894309	-3.040650407	-0.821138211	-0.894308943	-1.845528455	-1.731707317	-1.398373984	-1.162601626	-1.991869919	-1.056910569	-2.650406504	-1.853658537	-1.292682927	-0.975609756	-3.869918699	-2.804878049	-0.967479675
4	-1.358398438	-0.893554688	-0.840820313	-1.10546875	-0.237304688	-0.524414063	-0.65234375	-2.119140625	-0.25390625	-0.91796875	-0.286132813	-0.607421875	-0.455078125	-0.846679688	-1.853515625	-0.287109375	-0.736328125	-1.603515625	-1.34765625	-1.108398438
4	-0.540958269	-0.690880989	-0.536321484	-0.786707883	-2.086553323	-0.264296754	-0.219474498	-1.58114374	-0.964451314	-1.171561051	-1.115919629	-0.234930448	-0.714064915	-1.510046368	-1.468315301	-0.255023184	-0.452859351	-2.369397218	-1.202472952	-1.00618238
4	-1.142276423	-0.894308943	-1.508130081	-1.37398374	-1.666666667	-0.821138211	-0.857723577	-2.630081301	-1.174796748	-1.536585366	-1.345528455	-0.967479675	-0.772357724	-2.12601626	-1.821138211	-0.764227642	-0.959349593	-2.930894309	-1.910569106	-1.516260163
4	-1.283636364	-0.890909091	-1.512727273	-1.512727273	-3.156363636	-1.003636364	-0.894545455	-2.727272727	-1.832727273	-1.818181818	-1.989090909	-0.570909091	-1.763636364	-2.494545455	-2.814545455	-0.756363636	-1.312727273	-3.421818182	-2.36	-1.814545455
4	0.917910448	-1.99091499	1.228747567	0.249513303	-3.448085659	-0.753406879	-1.303049968	1.140817651	-1.8935756	-0.496755354	-1.19889682	-0.738157041	-1.726476314	-1.848150552	-2.006489293	0.582089552	1.40687865	-2.702141467	-1.555483452	0.114536016
4	-1.117801047	-1.468586387	-2.041884817	-2.107329843	-3.09947644	-1.591623037	-1.680628272	-2.672774869	-2.018324607	-1.361256545	-1.536649215	-1.82460733	-1.159685864	-2.560209424	-3.073298429	-1.397905759	-1.340314136	-4.010471204	-2.633507853	-1.510471204
4	-0.609062171	-1.848261328	-0.711275026	-1.542676502	-2.105374078	-1.552160169	-1.424657534	-2.139093783	-1.086406744	-1.44573235	-1.359325606	-1.157007376	-1.7028451	-2.64910432	-3.252897787	-1.084299262	-1.385669125	-3.614330875	-2.076923077	-1.51317176
4	-0.729813665	-0.826086957	-0.621118012	-1.035714286	-2.164596273	-0.531055901	-0.627329193	-1.706521739	-0.776397516	-1.001552795	-1.062111801	-0.569875776	-0.777950311	-1.145962733	-1.462732919	-0.551242236	-0.597826087	-1.642857143	-0.767080745	-1.099378882
4	0.096885813	-1.031141869	-0.996539792	-0.410034602	-2.140138408	0.228373702	1.110726644	-1.489619377	-1.368512111	-1.100346021	-1.455017301	-0.055363322	-1.001730104	-2.278546713	0.65916955	0.039792388	0.089965398	-2.809688581	-1.916955017	-0.266435986
4	-0.426315789	-0.822807018	-0.654385965	-0.873684211	-1.90877193	-0.278947368	-0.364912281	-1.492982456	-0.921052632	-0.992982456	-0.970175439	-0.496491228	-0.622807018	-1.335087719	-1.501754386	-0.2	-0.261403509	-2.38245614	-1.077192982	-0.847368421
4	-1.578651685	-1.890449438	-2.269662921	-2.553370787	-3.283707865	-1.755617978	-2.098314607	-2.994382022	-2.219101124	-1.598314607	-1.702247191	-2.176966292	-1.452247191	-2.77247191	-3.460674157	-1.648876404	-1.539325843	-4.053370787	-2.640449438	-1.814606742
4	0.151193634	-0.586206897	-0.445623342	-0.952254642	-3.029177719	-0.114058355	-0.76127321	-0.607427056	-1.472148541	-0.970822281	-1.183023873	-0.75331565	-0.554376658	-1.708222812	-0.307692308	-0.167108753	-0.100795756	-2.700265252	-1.50928382	-0.724137931
4	0.121212121	-0.525252525	-0.494949495	-0.886363636	-3.025252525	-0.070707071	-0.712121212	-0.722222222	-1.474747475	-1	-1.181818182	-0.712121212	-0.565656566	-1.671717172	-0.330808081	-0.138888889	-0.161616162	-2.676767677	-1.487373737	-0.78030303
4	-0.33197832	-0.548780488	-0.658536585	-0.860433604	-2.111111111	-0.39295393	-0.639566396	-1.150406504	-0.666666667	-0.570460705	-0.841463415	-0.54200542	-0.204607046	-0.624661247	-1.016260163	-0.521680217	-0.467479675	-0.882113821	-0.722222222	-0.884823848
4	-0.874074074	-2.377777778	-2.77037037	-3.498765432	-3.89382716	-2.051851852	-2.654320988	-2.725925926	-3.086419753	-0.965432099	-0.977777778	-2.372839506	-0.760493827	-2.108641975	-4.10617284	-1.308641975	-1.358024691	-3.854320988	-2.67654321	-1.192592593
4	-0.830882353	-2.316176471	-2.696078431	-3.458333333	-3.764705882	-1.992647059	-2.602941176	-2.671568627	-3.017156863	-0.933823529	-0.982843137	-2.31372549	-0.705882353	-2.046568627	-4.004901961	-1.286764706	-1.350490196	-3.786764706	-2.62254902	-1.176470588
4	-0.770348837	-0.831395349	-1.337209302	-1.35755814	-2.122093023	-1.220930233	-1.078488372	-1.703488372	-1.154069767	-0.712209302	-1.13372093	-1.427325581	-0.552325581	-1.558139535	-2.119186047	-0.979651163	-0.860465116	-2.380813953	-1.48255814	-0.808139535
4	0.165775401	-0.64171123	-0.390374332	-0.882352941	-3.037433155	0.026737968	-0.719251337	-0.577540107	-1.494652406	-0.973262032	-1.192513369	-0.697860963	-0.529411765	-1.63368984	-0.243315508	-0.104278075	-0.117647059	-2.502673797	-1.417112299	-0.780748663
4	0.023391813	-0.871345029	-0.649122807	-0.894736842	-1.959064327	-0.461988304	-0.941520468	-0.859649123	-1.467836257	-1.128654971	-1.192982456	-0.789473684	-0.81871345	-1.807017544	-0.32748538	0.058479532	0.029239766	-2.315789474	-1.444444444	-0.625730994
4	-0.679558011	-0.723756906	-1.232044199	-1.220994475	-2.074585635	-1.102209945	-0.917127072	-1.696132597	-1.071823204	-0.726519337	-1.174033149	-1.38121547	-0.613259669	-1.466850829	-2.038674033	-0.903314917	-0.787292818	-2.262430939	-1.290055249	-0.79281768
4	-1.232198142	-2.789473684	-2.888544892	-3.730650155	-3.873065015	-2.003095975	-2.829721362	-2.941176471	-2.919504644	-0.526315789	-0.631578947	-2.557275542	-0.340557276	-1.520123839	-4.278637771	-1.383900929	-1.424148607	-3.922600619	-2.253869969	-1.133126935
4	-0.9275	-2.435	-2.8525	-3.6575	-3.975	-2.0925	-2.7825	-2.8025	-3.135	-0.9975	-1.0275	-2.4325	-0.79	-2.18	-4.2725	-1.355	-1.4625	-3.9075	-2.7725	-1.275
4	-0.333333333	-1.101851852	-1.740740741	-2.240740741	-1.990740741	-1.472222222	-1.824074074	-1.407407407	-1.648148148	-0.888888889	-0.546296296	-1.37962963	-0.12962963	-0.694444444	-1.509259259	-0.962962963	-0.611111111	-1.685185185	-1.185185185	-0.527777778
4	0.268907563	-0.827731092	-0.256302521	-0.882352941	-3.046218487	0.714285714	-0.550420168	-1.5	-1.647058824	-0.911764706	-0.831932773	-0.43697479	-0.264705882	-1.907563025	-2.12605042	-0.18487395	-0.256302521	-2.878151261	-1.428571429	-1.046218487
4	-0.907990315	-2.358353511	-2.757869249	-3.539951574	-3.939467312	-2.04842615	-2.665859564	-2.813559322	-3.075060533	-1.014527845	-1.02905569	-2.353510896	-0.757869249	-2.208232446	-4.08716707	-1.324455206	-1.346246973	-3.891041162	-2.745762712	-1.244552058
4	0.070754717	-0.679245283	-0.900943396	-0.816037736	-2.683962264	-0.009433962	-0.641509434	-1.33490566	-1.330188679	-0.962264151	-0.962264151	-0.471698113	-0.636792453	-1.537735849	-1.226415094	-0.400943396	-0.617924528	-2.688679245	-1.589622642	-0.783018868
4	0.173684211	-0.668421053	-0.544736842	-0.926315789	-3.181578947	-0.05	-0.747368421	-0.702631579	-1.584210526	-1.031578947	-1.168421053	-0.736842105	-0.602631579	-1.721052632	-0.236842105	-0.197368421	-0.168421053	-2.692105263	-1.560526316	-0.786842105
4	-0.273155416	-0.711145997	-0.957613815	-1.142857143	-1.858712716	-0.935635793	-1.105180534	-1.237048666	-0.934065934	-0.747252747	-0.73155416	-0.822605965	-0.328100471	-0.638932496	-1.340659341	-0.664050235	-0.615384615	-0.759811617	-0.728414443	-0.935635793
4	-1.037433155	-1.486631016	-2.085561497	-2.157754011	-3.016042781	-1.617647059	-1.713903743	-2.687165775	-2.040106952	-1.237967914	-1.534759358	-1.885026738	-1.14973262	-2.542780749	-2.99197861	-1.344919786	-1.355614973	-4.07486631	-2.668449198	-1.35828877
4	0.032751092	-1.058951965	-0.290393013	-0.903930131	-2.572052402	-0.336244541	-0.927947598	-1.050218341	-1.548034935	-0.858078603	-0.986899563	-0.711790393	-0.111353712	-1.347161572	-1.790393013	0.032751092	-0.056768559	-2.323144105	-1.082969432	-0.796943231
4	0.058947368	-0.652631579	-0.303157895	-0.673684211	-2.749473684	0.086315789	-0.490526316	-0.526315789	-1.393684211	-0.922105263	-1.082105263	-0.418947368	-0.627368421	-1.650526316	-0.553684211	-0.025263158	0.014736842	-2.505263158	-1.446315789	-0.673684211
4	-0.61627907	-1.406976744	-1.372093023	-1.581395349	-1.848837209	-1.11627907	-1.093023256	-2.127906977	-1.569767442	-0.360465116	-0.511627907	-1.174418605	-0.302325581	-0.627906977	-2.093023256	-0.61627907	-0.337209302	-1.906976744	-0.76744186	-0.244186047
4	-0.762376238	-1.356435644	-1.752475248	-2.257425743	-2.158415842	-1.435643564	-1.97029703	-1.415841584	-1.574257426	-0.732673267	-0.485148515	-1.346534653	-0.653465347	-0.346534653	-1.792079208	-0.930693069	-1	-1.405940594	-0.762376238	-0.851485149
4	-0.404040404	-1.070707071	-2.03030303	-2.535353535	-2.090909091	-1.262626263	-1.858585859	-1.666666667	-1.373737374	-0.818181818	-0.515151515	-1.414141414	-0.414141414	-0.686868687	-2.01010101	-0.929292929	-0.888888889	-2.222222222	-1.080808081	-0.777777778
4	-0.88	-0.88	-1.455384615	-1.418461538	-2.446153846	-1.230769231	-1.181538462	-1.987692308	-1.098461538	-0.781538462	-1.187692308	-1.541538462	-0.64	-1.68	-2.375384615	-1.061538462	-0.963076923	-2.593846154	-1.569230769	-0.843076923
4	-0.351744186	-0.783430233	-1.007267442	-1.151162791	-2.228197674	-0.925872093	-0.98255814	-1.369186047	-1.20494186	-0.837209302	-0.962209302	-0.808139535	-0.49127907	-1.065406977	-1.521802326	-0.710755814	-0.635174419	-1.345930233	-1.04505814	-1.07994186
4	0.23556582	-0.517321016	-0.445727483	-0.801385681	-2.750577367	0.013856813	-0.62817552	-0.480369515	-1.346420323	-0.88221709	-1.034642032	-0.653579677	-0.464203233	-1.498845266	-0.205542725	-0.087759815	-0.131639723	-2.307159353	-1.221709007	-0.66743649
4	-0.314589666	-0.917933131	-1.275075988	-1.41337386	-2.100303951	-1.139817629	-1.363221885	-1.357142857	-1.205167173	-0.925531915	-0.811550152	-1.142857143	-0.513677812	-0.989361702	-1.5	-0.840425532	-0.727963526	-1.196048632	-1.051671733	-1.031914894
4	-1.185344828	-1.596982759	-1.956896552	-2.163793103	-3.023706897	-1.519396552	-1.635775862	-2.816810345	-1.898706897	-1.204741379	-1.385775862	-1.773706897	-1.260775862	-2.338362069	-3	-1.469827586	-1.454741379	-3.650862069	-2.362068966	-1.418103448
4	-1.068027211	-1.006802721	-1.671201814	-1.614512472	-3.179138322	-1.523809524	-1.149659864	-2.294784581	-1.911564626	-0.945578231	-1.265306122	-1.489795918	-1.111111111	-2.233560091	-2.612244898	-1.253968254	-1.160997732	-3.566893424	-2.068027211	-1.074829932
4	-0.7676951	-0.508166969	-1.199637024	-1.045372051	-2.607985481	-1.099818512	-0.540834846	-1.949183303	-1.281306715	-0.627949183	-1.090744102	-0.980036298	-0.769509982	-1.666061706	-1.983666062	-0.970961887	-0.887477314	-2.782214156	-1.243194192	-0.814882033
4	-0.446666667	-1.046666667	-0.913333333	-1.18	-2.686666667	-0.726666667	-1.066666667	-1.533333333	-1.706666667	-0.946666667	-1.1	-0.966666667	-0.626666667	-1.546666667	-2.046666667	-0.506666667	-0.413333333	-2.946666667	-1.586666667	-0.973333333
4	-0.269345238	-0.438988095	-0.19047619	-0.535714286	-2.178571429	0.313988095	0.166666667	-1.456845238	-0.797619048	-0.68452381	-0.608630952	0.125	-0.733630952	-1.444940476	-1.366071429	-0.18452381	-0.266369048	-2.473214286	-1.273809524	-0.75297619
4	-0.700575816	-0.902111324	-0.641074856	-1.053742802	-1.992322457	-0.364683301	-0.476007678	-1.673704415	-1.034548944	-1.078694818	-1.105566219	-0.376199616	-0.654510557	-1.378119002	-1.627639155	-0.437619962	-0.428023033	-2.372360845	-1.099808061	-0.884836852
4	-0.450672646	-0.549327354	-0.392376682	-0.659192825	-1.883408072	-0.096412556	-0.17264574	-1.437219731	-0.679372197	-0.937219731	-0.883408072	-0.103139013	-0.596412556	-1.192825112	-1.33632287	-0.1367713	-0.459641256	-2.179372197	-1.01793722	-0.878923767
4	-0.81748072	-0.920308483	-0.812339332	-1.228791774	-2.161953728	-0.406169666	-0.665809769	-1.740359897	-1.12596401	-1.131105398	-1.12596401	-0.766066838	-0.59125964	-1.444730077	-1.735218509	-0.580976864	-0.385604113	-2.383033419	-1.033419023	-0.920308483
4	-1.796992481	-1.759398496	-1.345864662	-1.834586466	-3.530075188	-1.62406015	-1.909774436	-2.545112782	-1.917293233	-1.703007519	-2.15037594	-1.759398496	-1.612781955	-2.052631579	-2.729323308	-1.259398496	-1.368421053	-3.146616541	-1.552631579	-1.868421053
4	-0.036585366	-1.219512195	-0.62195122	-1.109756098	-1.658536585	-0.597560976	-0.634146341	-1.182926829	-1.292682927	-0.713414634	-0.835365854	-0.737804878	-0.487804878	-1.365853659	-1.298780488	0.036585366	-0.06097561	-2.573170732	-1.353658537	-0.493902439
4	-0.315403423	-0.919315403	-0.501222494	-0.787286064	-1.841075795	-0.325183374	-0.378973105	-1.163814181	-0.95599022	-1.012224939	-1.031784841	-0.386308068	-0.804400978	-1.408312958	-1.149144254	-0.17603912	-0.276283619	-2.322738386	-1.207823961	-0.843520782
4	-1.585956416	-2.147699758	-0.917675545	-2.266343826	-1.15496368	-1.740920097	-1.94188862	-2.481840194	-1.973365617	-1.360774818	-0.828087167	-1.656174334	-1.736077482	-2.593220339	-3.859564165	-0.658595642	-1.476997579	-4.200968523	-3.118644068	-1.891041162
4	-0.318965517	-0.577586207	-0.603448276	-0.672413793	-2.172413793	-0.301724138	0.004310345	-1.525862069	-0.849137931	-0.987068966	-0.913793103	0.090517241	-0.745689655	-1.512931034	-1.375	-0.262931034	-0.353448276	-2.581896552	-1.090517241	-0.939655172
4	-0.843478261	-0.82173913	-0.655072464	-0.891304348	-1.776811594	-0.546376812	-0.457971014	-1.884057971	-1.071014493	-1.301449275	-1.310144928	-0.41884058	-0.926086957	-1.569565217	-1.615942029	-0.549275362	-0.728985507	-2.695652174	-1.305797101	-1.289855072
4	-0.195652174	-0.57826087	-0.530434783	-0.67826087	-2.37826087	0.004347826	-0.017391304	-1.243478261	-1.043478261	-1.373913043	-1.317391304	-0.1	-0.882608696	-1.6	-1.204347826	-0.239130435	-0.469565217	-2.534782609	-1.347826087	-0.947826087
4	-0.467843632	-0.810424548	-0.612442203	-0.956704498	-1.908785204	-0.274905422	-0.463640185	-1.703656999	-0.767969735	-0.985708281	-0.685582177	-0.496006726	-0.685161833	-1.307692308	-1.46321984	-0.308953342	-0.393022278	-2.287515763	-1.076923077	-0.924337957
4	-0.4873502	-0.549933422	-0.296937417	-0.591211718	-2.058588549	-0.098535286	-0.16644474	-1.31424767	-0.475366178	-0.838881491	-0.727030626	-0.154460719	-0.639147803	-1.169107856	-1.235685752	-0.263648469	-0.33954727	-2.061251664	-0.876165113	-0.85885486
4	-0.498154982	-0.79704797	-0.660516605	-0.933579336	-1.981549816	-0.346863469	-0.391143911	-1.457564576	-0.944649446	-1.033210332	-0.937269373	-0.354243542	-0.645756458	-1.20295203	-1.394833948	-0.236162362	-0.36900369	-2.184501845	-1.084870849	-0.859778598
4	-0.580712788	-0.570230608	-0.360587002	-0.635220126	-2.029350105	-0.094339623	0.020964361	-1.532494759	-0.672955975	-0.859538784	-0.832285115	-0.033542977	-0.635220126	-1.176100629	-1.318658281	-0.245283019	-0.371069182	-2.155136268	-0.870020964	-0.819706499
4	-0.483333333	-0.575	-0.298611111	-0.638888889	-2.134722222	-0.108333333	-0.225	-1.309722222	-0.579166667	-0.8875	-0.7875	-0.191666667	-0.648611111	-1.211111111	-1.283333333	-0.309722222	-0.304166667	-2.126388889	-0.868055556	-0.895833333
4	-0.496575342	-0.698630137	-0.510273973	-1.095890411	-1.746575342	-0.332191781	-0.565068493	-1.657534247	-0.880136986	-0.845890411	-0.924657534	-0.424657534	-0.616438356	-1.147260274	-1.434931507	-0.23630137	-0.325342466	-2.212328767	-0.907534247	-0.863013699
4	-0.33271028	-0.624299065	-0.429906542	-0.657943925	-1.906542056	-0.209345794	-0.340186916	-1.147663551	-0.680373832	-1	-0.831775701	-0.34953271	-0.697196262	-1.186915888	-0.971962617	-0.226168224	-0.379439252	-1.775700935	-0.807476636	-0.878504673
4	-0.245421245	-0.593406593	-0.446886447	-0.562271062	-1.935897436	-0.272893773	-0.36996337	-1.031135531	-0.681318681	-1.144688645	-0.934065934	-0.351648352	-0.807692308	-1.254578755	-0.978021978	-0.245421245	-0.408424908	-1.586080586	-0.816849817	-1.036630037
4	-0.5234375	-0.54296875	-0.53125	-0.58203125	-1.98828125	-0.17578125	-0.09765625	-1.625	-0.90234375	-1.05078125	-0.83984375	-0.03125	-0.61328125	-1.359375	-1.50390625	-0.1875	-0.3359375	-2.23828125	-1.05078125	-0.88671875
4	-0.391666667	-0.5875	-0.454166667	-0.729166667	-1.9625	-0.095833333	-0.145833333	-1.379166667	-0.841666667	-1.220833333	-1.204166667	-0.083333333	-0.770833333	-1.3875	-1.266666667	-0.216666667	-0.4125	-2.341666667	-1.0625	-1.079166667
4	-0.499193548	-0.677419355	-0.612096774	-0.938709677	-1.871774194	-0.170967742	-0.378225806	-1.725	-0.683064516	-0.884677419	-0.561290323	-0.425	-0.622580645	-1.068548387	-1.369354839	-0.263709677	-0.374193548	-2.099193548	-0.869354839	-0.874193548
4	-0.277511962	-0.861244019	-0.533492823	-0.777511962	-1.820574163	-0.315789474	-0.377990431	-1.078947368	-0.93062201	-0.925837321	-0.966507177	-0.337320574	-0.765550239	-1.303827751	-1.107655502	-0.126794258	-0.265550239	-2.217703349	-1.059808612	-0.779904306
4	-0.354639175	-0.437113402	-0.441237113	-0.643298969	-1.880412371	-0.086597938	-0.169072165	-1.428865979	-0.779381443	-1.020618557	-0.987628866	-0.096907216	-0.628865979	-1.346391753	-1.212371134	-0.173195876	-0.406185567	-2.220618557	-1.06185567	-0.888659794
4	-0.3984375	-0.290625	-0.5703125	-0.696875	-1.959375	-0.0296875	-0.159375	-1.58125	-0.3140625	-0.915625	-1.0171875	-0.2484375	-0.721875	-1.31875	-1.2546875	-0.41875	-0.48125	-2.1171875	-0.8671875	-1.01875
4	-0.507964602	-0.316814159	-0.665486726	-0.884955752	-2.084955752	-0.03539823	-0.231858407	-1.63539823	-0.353982301	-1.047787611	-1.127433628	-0.233628319	-0.812389381	-1.446017699	-1.36460177	-0.437168142	-0.516814159	-2.309734513	-0.96460177	-1.153982301
5	0.646037736	-2.227169811	0.922264151	-0.587169811	-3.710188679	-1.090566038	-2.129056604	1.566037736	-2.122264151	-0.699622642	-0.766037736	-2.220377358	-1.794716981	-1.698113208	-2.575849057	0.605283019	1.572075472	-2.714716981	-1.968301887	-0.246037736
5	0.638527706	-1.25865173	0.659931986	-0.337267453	-3.404680936	0.030606121	-1.49029806	0.816163233	-1.402680536	-0.855771154	-0.75575115	-1.421484297	-1.583716743	-2.156831366	-2.25645129	0.468693739	0.851970394	-2.531706341	-1.836367273	-0.5035007
5	-0.330464716	-0.716006885	-0.876075731	-1.111876076	-3.864027539	-0.530120482	-1.376936317	-0.99827883	-1.388984509	-1.220309811	-0.924268503	-1.669535284	-1.437177281	-1.180722892	-1.667814114	-0.461273666	-0.48020654	-1.710843373	-1.027538726	-0.989672978
5	-0.213063764	-0.622083981	-0.839813375	-1.080870918	-3.511664075	-0.493001555	-1.365474339	-0.828926905	-1.359253499	-1.217729393	-0.810264386	-1.525660964	-1.298600311	-1.023328149	-1.561430793	-0.356143079	-0.418351477	-1.522550544	-0.897356143	-0.920684292
5	0.653661657	-2.04381196	0.723696834	-0.50207867	-3.272145827	-1.076750879	-1.858010873	1.184841701	-1.9520307	-0.564438759	-0.983050847	-1.904700991	-1.69107771	-1.439078989	-1.722737448	0.616245603	1.441317557	-2.132715062	-1.049888072	-0.076750879
5	1.330058939	-2.116568435	1.160445318	-0.335952849	-3.881466929	-0.796332678	-1.788474132	1.066797642	-2.264571054	-0.924034054	-1.685003274	-1.1702685	-2.017681729	-2.317616241	-2.468238376	0.777341192	1.196463654	-3.274394237	-1.667976424	-0.098886706
5	-0.246551724	-0.682758621	-0.894827586	-1.089655172	-3.801724138	-0.574137931	-1.44137931	-0.794827586	-1.427586207	-1.281034483	-0.920689655	-1.729310345	-1.468965517	-1.2	-1.706896552	-0.420689655	-0.467241379	-1.679310345	-1.00862069	-0.937931034
5	-0.253355705	-0.632550336	-0.822147651	-1.041946309	-3.565436242	-0.432885906	-1.281879195	-0.818791946	-1.253355705	-1.19295302	-0.897651007	-1.565436242	-1.296979866	-1.015100671	-1.481543624	-0.384228188	-0.439597315	-1.416107383	-0.916107383	-0.880872483
5	-0.505714286	-0.76	-0.625714286	-1.154285714	-3.788571429	-0.734285714	-1.634285714	-0.574285714	-0.88	-1.348571429	-1.077142857	-1.711428571	-1.071428571	-0.717142857	-2.142857143	-0.225714286	-0.354285714	-0.491428571	-0.211428571	-1.031428571
5	0.715550239	-1.303588517	-0.004545455	-0.495454545	-3.120334928	-0.722248804	-1.644019139	0.703827751	-1.917464115	-0.93062201	-0.835167464	-1.768181818	-1.488516746	-1.85645933	-1.562200957	0.249521531	0.636602871	-2.719856459	-1.86507177	-0.409569378
5	-0.332740214	-0.59430605	-0.709964413	-1.028469751	-3.601423488	-0.352313167	-1.241992883	-0.932384342	-1.035587189	-1.15480427	-0.891459075	-1.498220641	-1.137010676	-0.946619217	-1.549822064	-0.339857651	-0.439501779	-1.282918149	-0.807829181	-0.978647687
